feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	WPS.2.Genus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Corynebacteriales.Genus	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Sediminibacterium	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Fibrobacteraceae.Genus	Babeliales.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Rhizorhapis	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Elstera	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bacteriovoracaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Rheinheimera	Undibacterium	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Hydrogenophaga	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	TRA3.20.Genus	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Turneriella	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Chlamydiaceae.Genus	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367618065455428	0.000727956565258273	0.0212927295338045	0	0.00142558160696412	0.0117382996147897	0	0.059237465497892	0	0	0	0	0	0	0	0	0	0.0047620491977312	0.00515635900391277	0	0.000272983711971852	0	0	0	0	0.000606630471048561	0	0	0	0	0	0	0	0	0	0	0.0171676423306743	0	0	0	0	0	0	0.431708574721708	0	0	0	0	0	0	0	0	0	0	0.000940277230125269	0	0	0	0	0	0	0	0	0.0172283053777791	0	0.000333646759076708	0.000394309806181565	0	0	0	0	0	0	0.0179865934665898	0	0	0	0	0.0129212290333343	0.000576298947496133	0	0	0	0	0	0.00245685340774667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030331523552428	0	0	0	0	0	0	0	0	0.0786496405714459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09945706572841e-05	0	0	0	0	0.00782553307652643	0	0	0.00427674482089235	0	0	0	0	0.00169856531893597	0.0639085201249659	0	0	0	0	0	0	0	0	0	0	0	0.000727956565258273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06630471048561e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00679426127574388	0.0145894628287179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185022293669811	0	0.00900846249507113	0	0.000636961994600989	0	0	0	0	0	0	0	0	0	0	0	0.017501289089751	0.136734508174346	0	0	0	0	0	0.000121326094209712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000667293518153417	0.000576298947496133	0	0	0	0	0	0	0	0	0	0.00133458703630683	0	0	0	0	0.000727956565258273	0	0.000212320664866996	0	0	0.00442840243865449	0	0	0	0.0032454730201098	0	0	0.000333646759076708	0	0	0	0	0	0	0
RTF082	0	0	0	0	0	0	0	0	0	0.000111380280121405	0	0.00150363378163896	0	0	0	0	0	0.0399019853534932	0.000863197170940885	0.117172054687718	0	0.00231114081251914	0.0222760560242809	0.000835352100910534	0.142371843065185	0.00142009857154791	0.000194915490212458	0	0	0	0	0	0.0012530281513658	0	0.00826998579901428	0.00904964775986412	0	0	0	0	0	0.000361985910394565	0.000918887311001587	0	0	0	0	0	0	0	0	0	0	0.0226658870047058	0	0	0	0	0	0	0.127725336229221	0	0	0	0	0	0	0	0	0	0	0.00328571826358143	0	0	0	0	0	0	0	0	0.00303511263330827	0	0.000334140840364214	0.000111380280121405	0	0	0	0	0	0	0.0495920697240554	0	0	0	0	0.00840921114916604	0.00133656336145685	0	0	0	0.000222760560242809	0	0.00503995767549355	0	0	0	0.000111380280121405	0	0	0	0	0	0	0	0	0	0.000668281680728427	0	0	0	0	0	0	0.000194915490212458	0	0.0136162392448417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342494361373319	0.000863197170940885	0	0	0	0	0	0	0.00153147885166931	0	0.000918887311001587	0	0	0	0	0.0310750981538719	0	0	0.00676635201737532	0	0	0.00264528165288336	0	0.00289588728315652	0.199537771837496	0	0	0	0	8.35352100910534e-05	0.00203269011221563	0	0	0	0	0	0.00075181689081948	0	0	0	0	0	0	0	0	0	0	0.000473366190515969	0	0	0	0	0	0	0.0011973380113051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000640436610698076	0.0139225350151756	0	0	0.000111380280121405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206053518224598	0	0.0289588728315652	0	0.00270097179294406	0	0	0	0	0	0	0	0	0	0	0	0.00395399994430986	0.0784952524155598	0	0	0	0	0	0.0037590844540974	0	0	0	0	0.00075181689081948	0	0	0	0	0.000111380280121405	0	0	0	0	0	0	0.000779661960849832	0.00295157742321722	0.000529056330576671	0	0	0	0	0	0	0	0	0.00442736613482583	0	0	0	0	0.00225545067245844	0	0.000361985910394565	0	0	0.00946732381031938	0	0	0	0.003647704173976	0	0	0.00075181689081948	0	0	0	0	0	0	0
RTF083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363272697786307	0.000270292185852907	0.0214882287753061	0	0.00078384733897343	0.00462199637808471	0	0.0430034867691975	0.000351379841608779	0	0	0	0	0	0	0	0	0.00324350623023488	0.00254074654701733	0	0	0	0	0	0	0.000108116874341163	0	0	0	0	0	0	0	0	8.10876557558721e-05	0	0.014784982566154	0	0	0	0	0	0	0.50398680974133	0	0	0	0	0	0	0	0	0	0	0.000216233748682326	0	0	0	0	0	0	0	0	0.022407222207206	0	0.000135146092926454	0	0	0	0	0	0	0	0.0112171257128956	0	0	0	0	0.0072708597994432	0.000432467497364651	0	0	0	0	0	0.00148660702219099	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040543827877936	0.000243262967267616	0	0	0	0	0	0	0	0.0594913101062248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297321404438198	0.000351379841608779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00645998324188448	0	0	0.00205422061248209	0	0	0.000162175311511744	0	0.00170284077087331	0.0410573830310566	0	0	0	0	0	0.000648701246046977	0	0	0	0	0	0.000297321404438198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105413952482634	0.020271913938968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105413952482634	0	0.00751412276671081	0	0.00124334405492337	0	0	0	0	0	0	0	0	0	0	0	0.0344622536962456	0.13717328432035	0	0	0	0	0	0.00108116874341163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108116874341163	0	0	0	0	0	0	0	0	0	0	0.00197313295672622	0	0	0	0	0.00191907451955564	0	0	0	0	0.00237857123550558	0	0	0	0.00183798686379977	0	0	0	0	0	0	0	0	0	0
RTF084	0	0	0	0	0	9.72029841316128e-05	0	0	0	0	0	0	0	0	0	0	0	0.0639838643046342	0.0014823455080071	0.0265850161599961	0	0.00167675147627032	0.00702291560350903	0.000340210444460645	0.079827950718087	0.000194405968263226	0	0	0	0	0	0	0	0	0.0111783431751355	0.00646399844475225	0.000121503730164516	0.000218706714296129	0	0	0	0.000437413428592258	0.000388811936526451	0	0	0	0	0	0	0	0	0	0	0.0180068528103813	0	0	0	0	0	0	0.299190785157104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022842701270929	0	0	0.000583217904789677	0	0	0	0	0	0	0.03088624820782	0	0	0	0	0.0132925080799981	0.00155524774610581	0	0	0	0	0	0.00400962309542903	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106923282544774	0	0	0	0	0	0	0	0	0.0917353162742096	0	0	0.000121503730164516	0	0	0	0	0	0	0	0	0	0	0.000656120142888387	0.000631819396855483	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155524774610581	0	0	0.00729022380987096	0	0	0.000461714174625161	0	0.00437413428592258	0.0863891521469709	0	0	0	0	0	0.00201696192073097	0	0	0	0	0	0.00128793953974387	0	0	0	0.000291608952394839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145804476197419	0.0294768049379116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233287161915871	0	0.0225996938106	0	0.00208986415882968	0	0	0	0	0	0	0	0	0	0	0	0.0223323856042381	0.114262107846711	0	0	7.29022380987096e-05	0	0	0.000413112682559355	0	0	0	0	0.000121503730164516	0	0	0	0	0	0	0	0	0	0	0	9.72029841316128e-05	0.00123933804767806	0.000267308206361935	0	0	0	0	0	0	0	0	0.00451993876212	0	0	0	0	0.00437413428592258	0	0	0	0	0.00673130665111419	0	0	0	0.00575927680979806	0	0	0	0	0	0	0.000145804476197419	0	0	0
RTF085	0	0	0	0	0	0	0	0	0	0	0	0.000225776105362183	0	0	0	0	0	0.100263405456256	0.000752587017873942	0.0473189087488241	0	0.00129821260583255	0.0120978363123236	0.000413922859830668	0.0514393226716839	0.000696142991533396	0	0	0	0	0	0	0	0	0.0114393226716839	0.0058137347130762	0	0	0	0	0	0.00026340545625588	0.00111006585136406	0	0	0	0	0	0	0	0	0.00013170272812794	0	0.0257572906867357	0	0	0	0	0	0	0.25618062088429	0	0.000112888052681091	0	0	0	0	0	0	0	0	0.000470366886171214	0	0	0	0	0	0	0	0	0.0107808090310442	0	0	0.00077140169332079	0	0	0	0	0	0	0.0399623706491063	0	0	0	0	0.0255691439322672	0.00146754468485419	0	0	0	0	0	0.00470366886171214	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564440263405456	0.000169332079021637	0	0	0	0	0	0	0	0.0574223894637817	0	0	0.00013170272812794	0	0	0	0	0	0	0	0	0	0	0.00176857949200376	0.00118532455315146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192662276575729	0	0	0.00782690498588899	0	0	0.000244590780809031	0	0.00406396989651928	0.104703668861712	0	0	0	0	0	0.00161806208842897	0	0	0	0	0	0.00244590780809031	0	0	0	0	0	0	0	0	0	0	5.64440263405456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287864534336783	0.0324553151458137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423330197554092	0	0.0154280338664158	0	0.00158043273753528	0	0	0	0	0	0	0	0	0	0	0	0.0231984948259643	0.0892003762935089	0	0	0	0	0	0.00114769520225776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112888052681091	0.00090310442144873	0	0	0	0	0	0	0	0	0	0.00513640639698965	0	0	0	0	0.00694261523988711	0	7.52587017873942e-05	0	0	0.00999059266227658	0	0	0	0.00600188146754468	0	0	0.00013170272812794	0	7.52587017873942e-05	0	0	0	0	0
RTF086	0	0	0	0	0	0	0	0	0	0	0.00020788099967663	0	0	0	0	0	0	0.0255000692936666	0	0.133367210236984	0	0.0047119693260036	0.000531251443618053	0	0.0206033168568393	0	0	0	0	0	0	0	0	0	0.00459647988173881	0	0.000415761999353259	0.000369566221647341	0	0	0	0.000115489444264794	0	0	0	0	0	0	0	0	0	0	0	0.00533561232503349	0	0	0	0	0	0	0.508245946320506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0551577585808657	0	0	0	0	0	0	0.000923915554118354	0.000900817665265395	0	0.0112948676490969	0	0	0	0	0.00124728599805978	0.000692936665588765	0	0	0	0	0	0.00254076777382547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300272555088465	0	0	0	0	0	0	0	0.0586686376865155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230978888529588	0	0	0.000300272555088465	0	0	0	0	0	4.61957777059177e-05	0	0	0	0	0.0122649789809211	0	0	0.0023559846630018	0	0	0	0	0.000970111331824271	0.0176467870836606	0	0	0	0.000230978888529588	0	0.000669838776735806	0	0	0	0	0	0.000277174666235506	0	0.000115489444264794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187092899708967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015706564420012	0.0264239848477849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900817665265395	0	0.00799186954312376	0	0.00459647988173881	0	0	0	0	0	0	0	0	4.61957777059177e-05	0	0	0.00672148565621102	0.0686007298932877	0	0	0	0.000508153554765094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346468332794383	0.00150136277544232	0	0	0	0	0	0	0	0	0	0.000461957777059177	0	0	0	0	0	0	0.000900817665265395	4.61957777059177e-05	0	0.000623642999029889	0	0	0	0.00122418810920682	0	0	0.00360327066106158	0	0.000115489444264794	0	0.00110869866494202	0	0	0
RTF087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105204498632173	0	0.031324934985984	0	0.00119895977574386	0	0	0.00903441521159107	0	0	0	0	0	0	0	0	0	0.00178999628491337	0.000118207301833902	0	0.00027018811847749	0	0	0	0	0.000287074875882333	0	0	0	0	0	0	0	0	0	0	0.0255834374683373	0	0	0	0	0	0	0.54898848323145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101489412003107	0	0	0	0	0	0	0.000101320544429059	0.00336046472356378	0	0.00535310209733527	0	0	0	0	0.00133405383498261	0.000320848390692019	0	0	0	0	0	0.000861224627646999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202641088858117	0.000185754331453274	0	0	0	0	0	0	0	0.0520280995643217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509980073626262	0	0	0.00103009220169543	0	0	0	0	0.000827451112837313	0.00989563983923807	0	0	0	0	0	0.000287074875882333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253301361072647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157046843865041	0.021209767300483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320848390692019	0	0.0084602654598264	0	0.00587659157688541	0	0	0	0	0	0	0	0	0	0.000675470296193725	0	0.0110608261001722	0.134317268398122	0	0	8.44337870242156e-05	0.00108075247390996	0	0	0	0	0	0	0.000151980816643588	0	0	0	0	0	0	0	0	0	0	0	8.44337870242156e-05	0.000388395420311392	0	0	0	0	0	0	0	0	0	0.000320848390692019	0	0	0	0	0	0	0.000303961633287176	0	0	0.000219527846262961	0	0	0	0.000168867574048431	0	0	0.0016042419534601	0	0	0	0.000354621905501706	0	0	0
RTF088	0	0	0	0	0	0	0	0	0	0	0.000991906941094254	0.000473410130976803	0	0	0	0	0	0.0229265763430195	0	0.178047295926419	0	0.00978380937352059	0.00105953695980523	0	0.0269618341261074	0	0.000247976735273563	0	0	0	0	0	0	0	0.00595144164656552	0.000247976735273563	0.000766473545391014	0.00110462363894587	0	0	0	0.000383236772695507	0.000473410130976803	0	0	0	0	0	0	0	0	0	0	0.00773236547262111	0	0	0	0	0	0	0.396830406456412	0	0	0	0	0	0	0	0	0	0	0.000293063414414211	0	0	0	0	0	0	0	0	0.0185306251268063	0	0	0	0	0	0	0.00293063414414211	0.00252485403187628	0	0.0232196397574337	0	0	0	0	0.00383236772695507	0.00214161725918078	0	0	0	0	0	0.00543294483644807	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000586126828828423	0.000270520074843887	0	0	0	0	0	0	0	0.0745057372799206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991906941094254	0	0	0	0	0	0.000338150093554859	0	0	0.000202890056132916	0	0	9.01733582812958e-05	0	0.0186433418246579	0	0	0.00547803151558872	0	0	0.000789016884961338	0	0.0015104037512117	0.0251132802813409	0	0	0	0.000586126828828423	0	0.00096936360152393	0	0	0	0	0	0.000698843526680042	0	0.000518496810117451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369710768953313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223179061746207	0.0275930476340765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110462363894587	0	0.0187560585225095	0	0.00401271444351766	0	0	0	0	0	0	0	0	0.000405780112265831	0.000202890056132916	0	0.00658265515453459	0.0644288644919858	0	0	9.01733582812958e-05	0.00101445028066458	0	0	0	0	0	0	0.000270520074843887	0	0	0	0	0	0	0	0	0	0	0	0.0015104037512117	0.0026375707297279	9.01733582812958e-05	0	0	0	0	0	0	0	0	0.00236705065488401	0	0	0	0	0	0	0.00342658761468924	0.000135260037421944	0	0.00119479699722717	0	0	0	0.00241213733402466	0	0	0.00766473545391014	0	0.000338150093554859	0	0.00365202101039248	0	0	0
RTF089	0	0	0	0	0	0	0	0	0	0	0	0.000127762872109365	0	0	0	0	0	0.0195842231104784	0.000273777583091496	0.0816222234390115	0	0.00264651663655113	0.000474547810691927	0	0.014765737648068	0	0	0	0	0	0	0	0	0	0.00344959754695286	0.000365036777455329	0.000675318038292358	0.000693569877165124	0	0	0	0.000456295971819161	0.000346784938582562	0	0	0	0	0	0	0	0	0	0	0.0116811768785705	0	0	0	0	0	0	0.497435616638376	0	0	0	0	0	0	0	0	0	0	0.000182518388727664	0	0	0	0	0	0	0	0	0.049699757250543	0	0	0	0	0	0	0.00299330157513369	0.00279253134753326	0	0.0149300041979229	0	0	0	0	0.00467247075142821	0.000584058843928526	0	0	0	0	0	0.00381463432440818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273777583091496	0.000237273905345964	0	0	0	0	0	0	0	0.0684261439340014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273777583091496	0	0	0.000584058843928526	0	0	0	0	0	0	0	0	0	0	0.0113526437788607	0	0	0.00366861961342605	0	0	0.000237273905345964	0	0.000985599299129387	0.0199310080490609	0	0	0	0.000127762872109365	0	0.000237273905345964	0	0	0	0	0	3.65036777455329e-05	0	0.000292029421964263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784829071528956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151490262643961	0.0306813411451204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000803080910401723	0	0.0130135611162825	0	0.00684443957728741	0	0	0	0	0	0	0	0	0	0	0	0.00624212889448612	0.106535983500338	0	0	0.000146014710982131	0.000803080910401723	0	0	0	0	0	0	0.000219022066473197	0	0	0	0	0	0	0	0	0	0	0	0.000456295971819161	0.00127762872109365	5.47555166182993e-05	0	0	0	0	0	0	0	0	0.00105860665462045	0	0	0	0	0	0	0.00136888791545748	5.47555166182993e-05	0	0.000748325393783424	0	0	0	0.000821332749274489	0	0	0.00419792294073628	0	0.000273777583091496	0	0.00116811768785705	0	0	0
RTF090	0	0	0	0	0	0	0	0	0	0	0.000509972801450589	0	0	0	0	0	0	0.00643132366273799	0	0.323861060743427	0	0.00708295557570263	0.0043064369900272	0	0.00912284678150499	0	0	0	0	0	0	0	0	0	0.00147325475974615	5.6663644605621e-05	0.0005383046237534	0.000198322756119674	0	0	0	0.000651631912964642	0.000339981867633726	0	0	0	0	0	0	0	0	0	0	0.00331482320942883	0	0	0	0	0	0	0.342503399818676	0	0	0	0	0	0	0	0	0	0	8.49954669084316e-05	0	0	0	0	0	0	0	0	0.0256969628286491	0	0	0	0	0	0	0.000226654578422484	0	0	0.00739460562103355	0	0	0	0	0.000991613780598368	0.000623300090661831	0	0	0	0	0	0.00192656391659112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311650045330916	0	0	0	0	0	0	0	0.123725067996374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226654578422484	0	0	0	0	0	0	0	0	0.000311650045330916	0	0	0	0	0.0120976881233001	0	0	0.00280485040797824	0	0	0	0	0	0.00926450589301904	0	0	0	0	0	0.00056663644605621	0	0	0	0	0	0.000198322756119674	0	0.000424977334542158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198322756119674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286151405258386	0.0162341341795104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198322756119674	0	0.00555303717135086	0	0.00133159564823209	0	0	0	0	0	0	0	0	0	0	0	0.0199739347234814	0.0509406165004533	0	0	0	0.000311650045330916	0	0	0	0	0	0	0.000509972801450589	0	0	0	0	0	0	0	0	0	0	0	0.000481640979147779	0.00385312783318223	0.000339981867633726	0	0	0	0	0	0	0	0	0.00141659111514053	0	0	0	0	0	0	0.00118993653671804	0	0	0.000736627379873073	0	0	0	0.00056663644605621	0	0	0.00342815049864007	0	0.000254986400725295	0	0.00056663644605621	0	0	0
